"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"366","GWG #FreebieFriday predictions for the #PremierLeague fixtures. 3/1 winner last week. #FOOTBALLTIPS #bookiebashing https://t.co/ZqvDw8XSiz",FALSE,1,NA,2017-04-21 22:17:00,FALSE,NA,"855545934872289285",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GoalsWinGames1",0,FALSE,FALSE,NA,NA
"367","Did you know the #premierleague trophy is almost half the size of aaron Lennon!",FALSE,0,NA,2017-04-21 22:14:10,FALSE,NA,"855545219881857025",NA,"<a href=""https://www.tweetsuite.com/"" rel=""nofollow"">Tweet Suite</a>","FootyNews247",0,FALSE,FALSE,NA,NA
"368","#PremierLeague Nathan Ake the shock choice to start ahead of John Terry: Antonio Conte is plotting a surprise team… https://t.co/gUgOzD38fU",FALSE,1,NA,2017-04-21 22:13:28,FALSE,NA,"855545045675499520",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PremierLeague8",1,FALSE,FALSE,NA,NA
"369","#PremierLeague Nathan Ake must seize his chance to impress Antonio Conte: MARTIN KEOWN'S BIG MATCH ANALYSIS: I… https://t.co/BrBF4X3hwx",FALSE,0,NA,2017-04-21 22:13:27,FALSE,NA,"855545039312764928",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PremierLeague8",0,FALSE,FALSE,NA,NA
"370","#PremierLeague Arsenal's dire run can unite the club - Arsene Wenger: Arsenal face Manchester City in Sunday's FA… https://t.co/pLmA5oUsY2",FALSE,0,NA,2017-04-21 22:13:24,FALSE,NA,"855545026826223616",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PremierLeague8",0,FALSE,FALSE,NA,NA
"371","#PremierLeague Wenger - This is a special opportunity: Arsenal manager looks ahead to Sunday's Emirates FA Cup… https://t.co/lixhA5ZZB7",FALSE,0,NA,2017-04-21 22:13:21,FALSE,NA,"855545014876725248",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PremierLeague8",0,FALSE,FALSE,NA,NA
"372","LISTEN: #PremierLeague Match Preview https://t.co/7Eyz1muFxN",FALSE,0,NA,2017-04-21 22:12:19,FALSE,NA,"855544756235010051",NA,"<a href=""http://www.bestbet4u.com"" rel=""nofollow"">WorldCup betting offers</a>","worldcupbet4u",0,FALSE,FALSE,NA,NA
"373","LISTEN: #PremierLeague Match Preview https://t.co/PYpVCNrwyN",FALSE,0,NA,2017-04-21 22:12:19,FALSE,NA,"855544755995987968",NA,"<a href=""http://www.bestbet4u.com"" rel=""nofollow"">TopBet4u Bets and offers</a>","topbets4u",0,FALSE,FALSE,NA,NA
"374","LISTEN: #PremierLeague Match Preview https://t.co/TkItQWuum6",FALSE,0,NA,2017-04-21 22:12:19,FALSE,NA,"855544755937300481",NA,"<a href=""http://www.bestbet4u.com"" rel=""nofollow"">Ernie Betting Offers</a>","ernie_cash",0,FALSE,FALSE,NA,NA
"375","LISTEN: #PremierLeague Match Preview https://t.co/UJbLwYANzw",FALSE,0,NA,2017-04-21 22:12:19,FALSE,NA,"855544755853426688",NA,"<a href=""http://www.bestbet4u.com"" rel=""nofollow"">BettyTipsOffers</a>","bettytips",0,FALSE,FALSE,NA,NA
"376","LISTEN: #PremierLeague Match Preview https://t.co/4N4i8Zi3nq",FALSE,0,NA,2017-04-21 22:12:19,FALSE,NA,"855544755756945409",NA,"<a href=""http://www.bestbet4u.com"" rel=""nofollow"">The Best Bet For You Community</a>","bestbetforyou",0,FALSE,FALSE,NA,NA
"377","LISTEN: #PremierLeague Match Preview https://t.co/JEgOUp2XP8",FALSE,0,NA,2017-04-21 22:12:19,FALSE,NA,"855544755626926080",NA,"<a href=""http://www.bestbet4u.com"" rel=""nofollow"">BetsOddsForYou offers and bets</a>","best_oddsforyou",0,FALSE,FALSE,NA,NA
"378","LISTEN: #PremierLeague Match Preview https://t.co/BeurNkIAmL",FALSE,0,NA,2017-04-21 22:12:19,FALSE,NA,"855544755618557954",NA,"<a href=""http://www.bestbet4u.com"" rel=""nofollow"">Betattica Betting Offers</a>","betattica",0,FALSE,FALSE,NA,NA
"379","LISTEN: #PremierLeague Match Preview https://t.co/AFMjxwvjQ9",FALSE,0,NA,2017-04-21 22:12:19,FALSE,NA,"855544755547250689",NA,"<a href=""http://www.online-betting-shop.com"" rel=""nofollow"">Onlinebetshop Offers</a>","onlinebetshop",0,FALSE,FALSE,NA,NA
"380","LISTEN: #PremierLeague Match Preview https://t.co/tahhJjE0QP",FALSE,0,NA,2017-04-21 22:12:19,FALSE,NA,"855544755232661504",NA,"<a href=""http://www.bestbet4u.com"" rel=""nofollow"">Sports Special Offers</a>","atticagambling",0,FALSE,FALSE,NA,NA
"381","#Arsenal #PremierLeague El incierto banquillo del Arsenal tiene en Allegri un admirador - https://t.co/zpO9N5Qgvm https://t.co/NgQB6F5SMc",FALSE,0,NA,2017-04-21 22:11:32,FALSE,NA,"855544558377193472",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","SportBallFutbol",0,FALSE,FALSE,NA,NA
"382","Spurs #PL2 coach Ugo Ehiogu has sadly passed away at the age of 44: https://t.co/DD4QUceH47 by #premierleague via… https://t.co/aVV2Nhr6HB",FALSE,0,NA,2017-04-21 22:10:35,TRUE,NA,"855544320572760064",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis: turn sharing into growth</a>","adedayoayodel10",0,FALSE,FALSE,NA,NA
"383","#PremierLeague Christian Benteke has been warned not to allow his desire to prove a point to Liverpool to affect h… https://t.co/gc77JubiWd",FALSE,0,NA,2017-04-21 22:09:25,FALSE,NA,"855544025184702464",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","1stgoaldotnet",0,FALSE,FALSE,NA,NA
